País,Año,N° de expediente,Origen,Tipo,Extracto,Link,Fecha de entrada,Comisión,Cantidad de firmantes,Partido político,¿Lo impulsó el oficialismo?,¿Modifica una ley vigente?,Ley que modifica,¿Estado parlamentario?,Fecha de caducidad,¿Fue aprobado en la Cámara de origen?,¿Criminaliza la expresión?,¿Elimina criminalización?,¿Impone una sanción civil?,¿Elimina una sanción civil?,¿Impone barreras adicionales para la expresión?,¿Regula contenido en Internet?,¿Distingue la expresión online de la offline?,¿Regula intermediarios en internet?,¿Apoyo de sociedad civil?,¿Limita el discurso?,Objetivo legítimo,Legalidad,Necesidad,Proporcionalidad,¿Cumple con todos los elementos del test?,Otros objetivos legítimos (2),Otros objetivos legítimos (3),Análisis del test tripartito
Argentina,2013,3850/13,Senado,Proyecto de ley,LEY NACIONAL CONTRA LA DISCRIMINACION.,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/3850.13/S/PL,2013-10-21,Derechos humanos y garantías; Justicia y asuntos penales; Población y desarrollo humano,1,Frente para la Victoria,SI,SI,,VIGENTE,2015-02-28,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Discriminación,,
Argentina,2013,7704/2013,Diputados,Proyecto de ley,"CREACION DEL OBSERVATORIO LIBERTAD DE EXPRESION, EN EL AMBITO DEL CONGRESO DE LA NACION.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=7704-D-2013&tipo=LEY,2013-11-28,"Libertad de expresión; Peticiones, poderes y reglamento; Presupuesto y Hacienda",2,GEN,NO,NO,,VIGENTE,2015-02-28,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,SI,Libertad de expresión,,
Argentina,2014,526/14,Diputados,Proyecto de ley,"NORMAS PARA LA UTILIZACION DE INTERNET POR PARTE DE NIÑAS, NIÑOS Y ADOLESCENTES (REPRODUCCION DEL EXPEDIENTE 0339-D-12).",http://www.diputados.gov.ar/proyectos/resultados-buscador.html,2014-03-12,"Comunicaciones e informática; Familia, mujer, niñez y adolescencia; Educación",1,Compromiso Federal,NO,NO,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,SI,SI,NO,NO,,Limita,Derechos de los niños,SI,SI,SI,SI,,,
Argentina,2014,1046/14,Diputados,Proyecto de ley,LEY DE ACCESO A LA INFORMACION PUBLICA.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1046-D-2014&tipo=LEY,2014-03-19,Asuntos Constitucionales; Justicia; Presupuesto y Hacienda,1,Frente ReNOvador,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,1148/2014,Diputados,Proyecto de ley,"CREACION EN EL AMBITO DEL HONORABLE CONGRESO DE LA NACION UNA COMISION BICAMERAL ESPECIAL INVESTIGADORA QUE TENDRA COMO OBJETO EL ANALISIS, EVALUACION E INVESTIGACION DE HECHOS QUE PUDIERAN IMPLICAR UNA RESTRICCION O CERCENAMIENTO DE LA LIBERTAD DE EXPRESION.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1148-D-2014&tipo=LEY,2014-03-20,"Peticiones, poderes y reglamento; Libertad de expresión; Comunicaciones e informática; Presupuesto y hacienda",4,Coalición Cívica ARI-UNEN; Proyecto Sur-UNEN,NO,NO,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,SI,Libertad de expresión,,
Argentina,2014,585/14,Senado,Proyecto de ley,REPRODUCE EL PROYECTO DE LEY DE DERECHO DE ACCESO A LA INFORMACION PUBLICA. (REF. S- 2937/12),http://www.senado.gov.ar/parlamentario/comiSIones/verExp/585.14/S/PL,2014-03-20,"Asuntos Constitucionales; Justicia y Asuntos Penales; Asuntos Adminstrativos y Municipales; Sistemas, Medios de Comunicación y Libertad de expresión",1,UCR,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,1476/14,Diputados,Proyecto de ley,REGULACION DEL DERECHO DE ACCESO A LA INFORMACION PUBLICA.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1476-D-2014&tipo=LEY,2014-03-27,Asuntos constitucionales; Justicia; Presupuesto y Hacienda,5,Frente ReNOvador,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,755/14,Senado,Proyecto de ley,REPRODUCE EL PROYECTO DE LEY DE ACCESO A LA INFORMACION PUBLICA (REF. S. 1694/10).,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/755.14/S/PL,2014-03-27,"Asuntos Constitucionales; SIstemas, Medios de Comunicación y Libertad de expresión; Presupuesto y Hacienda",1,Alianza Cambiemos,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,0678/14,Senado,Proyecto de ley,LEY DE ACCESO A LA INFORMACION PUBLICA.,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/678.14/S/PL,2014-03-27,Asuntos Constitucionales; Asuntos Administrativos y Municipales; Justicia y Asuntos Penales,5,Partido Socialista,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,812/14,Senado,Proyecto de ley,ROMERO: REPRODUCE PROYECTO DE LEY QUE MODIFICA LA LEY 26.032 - DERECHO A LA LIBERTAD DE EXPRESION A TRAVES DE INTERNET. (REF. S-1847/12).,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/812.14/S/PL,2014-04-01,"De Sistemas, medios de comunicación y libertad de expresión",1,Frente Popular Salteño,NO,SI,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,NO,SI,NO,SI,,Promueve,Libertad de Expresión y Derechos políticos,,,,SI,Libertad de expresión,,
Argentina,2014,1780/14,Diputados,Proyecto de ley,ACCESO A LA INFORMACION PUBLICA: REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1780-D-2014&tipo=LEY,2014-04-01,"Asuntos Constitucionales; Justicia; Peticiones, Poderes y Reglamento; Presupuesto y Hacienda",1,GEN,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,1768/14,Diputados,Proyecto de ley,ACCESO A LA INFORMACION PUBLICA: REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1768-D-2014&tipo=LEY,2014-04-01,Asuntos Constitucionales; Justicia; Presupuesto y Hacienda,1,Frente para la Victoria,SI,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,1848/14,Diputados,Proyecto de ley,"PROGRAMA NACIONAL DE PREVENCION DE LA VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES A TRAVES DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES ""TIC"": CREACION.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1848-D-2014&tipo=LEY,2014-04-03,"Familia, Mujer, Niñez y Adolescencia; Educación; Comunicaciones e Informática",1,Unión Celeste y Blanco,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Derechos de los niños,,,,SI,,,
Argentina,2014,2235/14,Diputados,Proyecto de ley,OFICINA DE ACCESO A LA INFORMACION PUBLICA: CREACION. Reproducción del expediente 2935-D-2012),http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=2935-D-2012&tipo=LEY,2014-04-09,Asuntos constitucionales; Justicia; Presupuesto y Hacienda,1,UNION PRO,NO,NO,,CADUCADO,2014-02-28,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,2987/14,Diputados,Proyecto de ley,"REGIMEN DE PROTECCION DE LA LIBERTAD DE EXPRESION, LA PRIVACIDAD Y EL HONOR EN INTERNET.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=2987-D-2014&tipo=LEY,2014-04-29,Libertad de expresión; Comunicaciones e informática,10,Frente para la Victoria,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,NO,SI,NO,SI,,Promueve,Moderación de Contenidos y responsabilidad de intermediarios,,,,SI,Responsabilidad de intermediarios,,
Argentina,2014,2987/14,Diputados,Proyecto de ley,"REGIMEN DE PROTECCION DE LA LIBERTAD DE EXPRESION, LA PRIVACIDAD Y EL HONOR EN INTERNET.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=2987-D-2014&tipo=LEY,2014-04-29,Libertad de expresión; Comunicaciones e informática,10,Frente para la Victoria - PJ,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,NO,SI,NO,SI,,Promueve,Libertad de Expresión y Derechos políticos,,,,SI,Libertad de expresión,,
Argentina,2014,2971/14,Diputados,Proyecto de ley,ACCESO A LA INFORMACION PUBLICA. REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=2971-D-2014&tipo=LEY,2014-04-29,Asuntos Constitucionales; Justicia; Presupuesto y Hacienda,2,Partido Socialista,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,3142/14,Diputados,Proyecto de ley,"USO DE INTERNET: PRINCIPIOS, GARANTIAS, DERECHOS Y OBLIGACIONES. REGIMEN.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=3142-D-2014&tipo=LEY,2014-05-05,Comunicaciones e informática; Libertad de expresión; Legislación general,1,UNIR,NO,NO,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,NO,SI,NO,NO,,Promueve,Moderación de Contenidos y responsabilidad de intermediarios,,,,SI,Responsabilidad de intermediarios,,
Argentina,2014,1293/14,Senado,Proyecto de ley,DERECHO DE ACCESO A LA INFORMACION PUBLICA.,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/1293.14/S/PL,2014-05-08,Asuntos Constitucionales; Justicia y Asuntos Penales; Asuntos Administrativos y Municipales; Legislación General,1,UCR,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,5038/14,Diputados,Proyecto de ley,CLAUSULA DE CONCIENCIA EN EL EJERCICIO PROFESIONAL DEL PERIODISMO.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=5038-D-2014&tipo=LEY,2014-05-26,Legislación del trabajo; Comunicaciones e informática; Libertad de expresión,1,GEN,NO,NO,,VIGENTE,2016-02-29,SI,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,,,SI,Libertad de expresión,,
Argentina,2014,4570/14,Diputados,Proyecto de ley,REGIMEN DE ACCESO A LA INFORMACION.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=4570-D-2014&tipo=LEY,2014-06-11,Asuntos Constitucionales; Justicia; Presupuesto y Hacienda,1,Unión PRO,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,1918/14,Senado,Proyecto de ley,"PROYECTO DE LEY ESTABLECIENDO LA OBLIGACION PARA LAS EMPRESAS QUE OFRECEN EL SERVICIO DE INTERNET A USUARIOS FINALES, LA INSTALACION DE FILTROS QUE PERMITAN BLOQUEAR EL ACCESO A LA LISTA DE SITIOS DE ACCESO RESTRINGIDO QUE DETERMINE LA COMISION NACIONAL DE COMUNICACIONES",http://www.senado.gov.ar/parlamentario/comiSIones/verExp/1918.14/S/PL,2014-06-18,"Sistemas, Medios de Comunicación y Libertad de expresión; Justicia y Asuntos Penales",1,Frente Renovador de la Concordia,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,SI,NO,SI,SI,NO,SI,,Limita,Moderación de Contenidos y responsabilidad de intermediarios,SI,SI,NO,NO,Responsabilidad de intermediarios,,
Argentina,2014,2152/14,Senado,Proyecto de ley,PROYECTO DE LEY PROHIBIENDO LA DIFUSION PUBLICA DE TODO TIPO DE MENSAJES SUBLIMINALES O COMUNICACIONES SIMBOLICAS QUE VIOLEN LA CONCIENCIA PERSONAL DE SUS DESTINATARIOS.,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/2152.14/S/PL,2014-07-08,"Sistemas, Medios de Comunicación y Libertad de expresión; Justicia y Asuntos Penales",1,Frente Cívico por Santiago,NO,NO,,CADUCADO,2016-02-29,NO,SI,NO,NO,NO,SI,NO,NO,NO,,Limita,Moderación de Contenidos y responsabilidad de intermediarios,NO,SI,NO,NO,Responsabilidad de intermediarios,,
Argentina,2014,5549/14,Diputados,Proyecto de ley,TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA. REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=5549-D-2014&tipo=LEY,2014-07-15,Asuntos constitucionales; Justicia; Legislación Penal; Presupuesto y Hacienda,1,Compromiso Federal,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,6777/14,Diputados,Proyecto de ley,CODIGO CIVIL: MODIFICACION DEL ARTICULO 1089 BIS SOBRE RESPONSABILIDAD CIVIL DE LAS AFIRMACIONES DE INTERES PUBLICO REFERIDAS A FUNCIONARIOS PUBLICOS.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=6777-D-2014&tipo=LEY,2014-08-29,Legislación general,5,Frente para la Victoria,SI,SI,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Honor y reputación,,,,SI,,,
Argentina,2014,7379/14,Diputados,Proyecto de ley,ACTOS DISCRIMINATORIOS E INSTRUMENTOS DE DERECHOS humanos: PROMOCION DE LA NO DISCRIMINACION EN INTERNET.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=7379-D-2014&tipo=LEY,2014-09-18,Derechos humanos y garantías; Comunicación e informática; Libertad de expresión,5,Frente para la Victoria,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,SI,SI,NO,SI,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Discriminación,,
Argentina,2014,7379/14,Diputados,Proyecto de ley,ACTOS DISCRIMINATORIOS E INSTRUMENTOS DE DERECHOS humanos: PROMOCION DE LA NO DISCRIMINACION EN INTERNET.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=7379-D-2014&tipo=LEY,2014-09-18,Derechos humanos y garantías; Comunicaciones e informática; Libertad de expresión,5,Frente para la Victoria-PJ,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,SI,SI,NO,SI,,Limita,"Discriminación, violencia y discursos de odio",NO,NO,NO,NO,Discriminación,,
Argentina,2014,7733/14,Diputados,Proyecto de ley,ACCESO A LA INFORMACION PUBLICA. REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=7733-D-2014&tipo=LEY,2014-10-01,Asuntos Constitucionales; Comunicaciones e Informática; Presupuesto y Hacienda,5,UCR,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2014,7989/14,Diputados,Proyecto de ley,DERECHO AL OLVIDO. REGIMEN PARA ELIMINAR O LIMITAR EL ACCESO A LAS PUBLICACIONES PERSONALES CONTENIDAS EN INTERNET.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=7989-D-2014&tipo=LEY,2014-10-10,"Comunicaciones e informática; Libertad de expresión; Legislación general; Derecho del consumidor, del usuario y de la competencia",4,Unión Pro,NO,NO,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,SI,SI,NO,SI,,Limita,Honor y reputación,NO,SI,NO,NO,,,
Argentina,2014,8372/14,Diputados,Proyecto de ley,DERECHO A LA ELIMINACION DE DATOS PERSONALES EN INTERNET. REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=8372-D-2014&tipo=LEY,2014-10-24,Comunicaciones e informática; Legislación general,2,Frente para la Victoria - PJ,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,NO,NO,NO,SI,NO,NO,,Limita,Privacidad y Derechos ARCO,NO,SI,NO,NO,Datos personales,,
Argentina,2014,8601/14,Diputados,Proyecto de ley,PRINCIPIO DE NEUTRALIDAD EN LA RED GARANTIZANDO A LOS USUARIOS EL LIBRE ACCESO A INTERNET. REGIMEN.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=8601-D-2014&tipo=LEY,2014-10-30,Comunicaciones e informática,15,Frente para la Victoria - PJ,SI,NO,,VIGENTE,2016-02-29,NO,NO,NO,SI,NO,NO,SI,NO,SI,,Promueve,Moderación de Contenidos y responsabilidad de intermediarios,,,,SI,Responsabilidad de intermediarios,,
Argentina,2014,9064/14,Diputados,Proyecto de ley,ACTOS DISCRIMINATORIOS. REGIMEN. DEROGACION DE LA LEY 23592.,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=9064-D-2014&tipo=LEY,2014-11-14,Derechos humanos y garantías; Legislación penal; Justicia,10,Frente para la Victoria - PJ; Movimiento Popular Neuquino,SI,SI,,VIGENTE,2016-02-29,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Discriminación,,
Argentina,2014,9683/14,Diputados,Proyecto de ley,"PROMOCION DE LA CONVIVENCIA Y ABORDAJE DE LA CONFLICTIVIDAD SOCIAL EN LAS INSTITUCIONES EDUCATIVAS (LEY 26892), INCORPORACION DEL ARTICULO 11, POR EL CUAL SE INSTITUYE EL 28 DE SEPTIEMBRE DE CADA AÑO, COMO ""DIA NACIONAL PARA LA PROMOCION DE LA CONVIVENCIA Y EL ABORDAJE DE LA CONFLICTIVIDAD SOCIAL"".",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=9683-D-2014&tipo=LEY,2014-12-15,Educación; Legislación General,1,UCR,NO,NO,,CADUCADO,2016-02-29,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Derechos de los niños,,,,SI,,,
Argentina,2015,0095/15,Diputados,Proyecto de ley,,,2015-03-02,"Comunicaciones e informática; Defensa del consumidor, del usuario y de la competencia; Comercio",1,Compromiso Federal,NO,SI,,VIGENTE,2017-02-28,NO,NO,NO,NO,NO,NO,SI,NO,SI,,Promueve,"Discriminación, violencia y discursos de odio",,,,SI,Instigación al suicidio y autolesión,,
Argentina,2015,270/15,Senado,Proyecto de ley,PROYECTO DE LEY PROHIBIENDO LA OFERTA IRRESTRICTA EN LA VIA PUBLICA DE PIEZAS DE PUBLICIDAD Y PROMOCION DE SERVICIOS SEXUALES.,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/270.15/S/PL,2015-03-03,"Sistemas, Medios de Comunicación y Libertad de expresión",1,Frente Renovador de la Concordia,NO,NO,,CADUCADO,2017-02-28,NO,NO,NO,SI,NO,SI,NO,NO,NO,,Limita,Moral pública,NO,SI,SI,NO,,,
Argentina,2015,271/15,Diputados,Proyecto de ley,PROVEEDORES DE LOS SERVICIOS DE INTERNET: REGIMEN DE RESPONSABILIDADES. (REPRODUCCION DEL EXPEDIENTE 1508-D-13).,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1508-D-2013&tipo=LEY,2015-03-03,"Comunicaciones e Informática; Defensa del Consumidor, del Usuario y de la Competencia; Justicia",1,Unión PRO,NO,NO,,CADUCADO,,NO,NO,NO,NO,NO,NO,SI,NO,SI,,Promueve,Moderación de Contenidos y responsabilidad de intermediarios,,,,SI,Responsabilidad de intermediarios,,
Argentina,2015,380/15,Diputados,Proyecto de ley,"ACTOS DISCRIMINATORIOS - LEY 23592: MODIFICACION DEL ARTICULO 1, SOBRE LA PROHIBICION DE DISCRIMINACION POR EDAD.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=0380-D-2015&tipo=LEY,2015-03-05,Derechos humanos y garantías,8,UCR; Udeso Salta,NO,SI,,CADUCADO,,NO,NO,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,SI,NO,Discriminación,,
Argentina,2015,431/15,Senado,Proyecto de ley,MODIFICACION DE LOS ARTICULOS 2 Y 6 DE LA LEY 23592; SOBRE AUMENTO DEL MONTO MINIMO DE MULTAS (REPRODUCCION DEL EXPEDIENTE 1289-S-13).,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/431.15/S/PL,2015-03-10,Justicia y Asuntos Penales,1,Frente para la Victoria,SI,SI,,VIGENTE,2017-02-28,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Violencia de género,,
Argentina,2015,444/15,Senado,Proyecto de ley,"GARANTIZAR QUE TODA PERSONA PUEDA EJERCER EL DERECHO DE SUPRESION CONTEMPLADO EN EL ARTICULO 16 DE LA LEY 25326 (PROTECCION DE DATOS PERSONALES), RESPECTO DE DETERMINADOS CONTENIDOS INDEXADOS POR LOS PROVEEDORES DE BUSQUEDA DE INTERNET, COMO CONSECUENCIA DE UNA BUSQUEDA EFECTUADA A PARTIR DE SU NOMBRE.",http://www.senado.gov.ar/parlamentario/comiSIones/verExp/444.15/S/PL,2015-03-10,"Derechos y garantías; Sistemas, medios de comunicación y libertad de expresión",1,Movimiento Popular Neuquino,NO,NO,,VIGENTE,2017-02-28,NO,NO,NO,NO,NO,SI,SI,NO,SI,,Limita,Privacidad y Derechos ARCO,NO,SI,SI,NO,Datos personales,,
Argentina,2015,444/15,Senado,Proyecto de ley,"GARANTIZAR QUE TODA PERSONA PUEDA EJERCER EL DERECHO DE SUPRESION CONTEMPLADO EN EL ARTICULO 16 DE LA LEY 25326 (PROTECCION DE DATOS PERSONALES), RESPECTO DE DETERMINADOS CONTENIDOS INDEXADOS POR LOS PROVEEDORES DE BUSQUEDA DE INTERNET, COMO CONSECUENCIA DE UNA BUSQUEDA EFECTUADA A PARTIR DE SU NOMBRE.",http://www.senado.gov.ar/parlamentario/comiSIones/verExp/444.15/S/PL,2015-03-11,"Derechos y garantías; Sistemas, medios de comunicación y libertad de expresión",1,Movimiento Popular Neuquino,NO,SI,,VIGENTE,2017-02-28,NO,NO,NO,NO,NO,SI,SI,NO,SI,,Limita,Privacidad y Derechos ARCO,NO,SI,SI,NO,Datos personales,,
Argentina,2015,0759/15,Diputados,Proyecto de ley,"CODIGO PENAL: INCORPORACION DE LOS ARTICULOS 139 TER, 149 QUATER Y 157 TER, SOBRE ROBO DE IDENTIDAD. (REPRODUCCION DEL EXPEDIENTE 1311-D-13).",,2015-03-12,Legislación Penal; Comunicaciones e informática,1,Movimiento Popular Neuquino,NO,SI,,VIGENTE,2017-02-28,NO,SI,NO,NO,NO,SI,SI,SI,NO,,Limita,Privacidad y Derechos ARCO,NO,SI,NO,NO,Privacidad,,
Argentina,2015,608/15,Senado,Proyecto de ley,MODIFICACION DE LA LEY 23592 (PENALIZACION DE ACTOS DISCRIMINATORIOS).,http://www.senado.gov.ar/parlamentario/comiSIones/verExp/608.15/S/PL,2015-03-13,Derechos y garantías; Justicia y asuntos penales,1,UCR,NO,SI,,VIGENTE,2017-02-28,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,NO,NO,Discriminación,,
Argentina,2015,0927/15,Diputados,Proyecto de ley,"CODIGO PENAL. INCORPORACION DEL ARTICULO 125 TER, TIPIFICANDO EL DELITO DE GROOMING, CIBERACOSO O CIBERHOSTIGAMIENTO A MENORES DE 13 AÑOS; MODIFICACION DEL ARTICULO 72, ESTABLECIENDO LA ACCION PRIVADA; Y DEROGACION DEL ARTICULO 131.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=0927-D-2015&tipo=LEY,2015-03-16,"Legislación Penal; Familia, Mujer, Niñez y Adolescencia",1,UCR,NO,SI,,CADUCADO,2017-02-28,NO,SI,NO,NO,NO,SI,SI,NO,NO,,Limita,Derechos de los niños,NO,SI,NO,NO,,,
Argentina,2015,1281/15,Diputados,Proyecto de ley,"ACTOS DISCRIMINATORIOS - LEY 23592 -. MODIFICACION DE LOS ARTICULOS 1°, 2° Y 3°, SOBRE LEGITIMACION Y CARGA DE PRUEBA.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1281-D-2015&tipo=LEY,2015-03-27,Derechos humanos y garantías,8,Frente para la Victoria-PJ; Frente Nuevo Encuentro; Movimiento Popular Neuquino; GEN,SI,SI,,VIGENTE,2017-02-28,NO,NO,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,NO,SI,NO,Discriminación,,
Argentina,2015,1281/15,Diputados,Proyecto de ley,"ACTOS DISCRIMINATORIOS - LEY 23592 -. MODIFICACION DE LOS ARTICULOS 1°, 2° Y 3°, SOBRE LEGITIMACION Y CARGA DE PRUEBA.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1281-D-2015&tipo=LEY,2015-03-27,Derechos humanos y garantías,8,Frente para la Victoria; Frente Nuevo Encuentro; GEN; Movimiento Popular Neuquino,SI,SI,,VIGENTE,2017-02-28,NO,NO,NO,NO,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,SI,SI,NO,Discriminación,,
Argentina,2015,1680/15,Diputados,Proyecto de ley,DERECHO DE ACCESO A LA INFORMACION PUBLICA (REPRODUCCION DEL EXPEDIENTE 4673-D-13).,http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=4673-D-2013&tipo=LEY,2015-04-10,"Asuntos constitucionales; Justicia; Peticiones, Poderes y Reglamento; Presupuesto y Hacienda",1,UCR,NO,NO,,CADUCADO,2017-02-28,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Acceso a la información,,,,SI,,,
Argentina,2015,1906/15,Diputados,Proyecto de ley,"PROTECCION DE DATOS PERSONALES - LEY 25326 -. INCORPORACION DEL ARTICULO 28 BIS, SOBRE ARCHIVOS, REGISTROS Y BANCOS DE DATOS EN INTERNET.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=1906-D-2015&tipo=LEY,2015-04-16,Asuntos constitucionales; Comunicaciones e informática,1,Unión PRO,NO,SI,,VIGENTE,2017-02-28,NO,NO,NO,NO,NO,SI,SI,NO,SI,,Limita,Privacidad y Derechos ARCO,NO,SI,NO,NO,Datos personales,,
Argentina,2015,2137/15,Diputados,Proyecto de ley,"PREVENCION Y SANCION DE ACTOS DISCRIMINATORIOS: MODIFICACIONES AL CODIGO PENAL, ABROGACION DE LA LEY 23592 Y SUS MODIFICATORIAS.",http://www.hcdn.gob.ar/proyectos/textoCompleto.jsp?exp=2137-D-2015&tipo=LEY,2015-04-23,Derechos humanos y garantías; Legislación Penal,7,Frente para la Victoria-PJ; Frente por la IncluSIón Social,SI,SI,,VIGENTE,2017-02-28,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",NO,NO,NO,NO,Discriminación,,
